name,continue_drop,student_id,gender, grade,class,Chinese_marks,english_marks,math_marks
伏镇,1,1703748,0,4,15,73.03,86.8,84.8
卜梦瑛,1,1703749,1,4,15,89.72,75.7,91.6
刁镇,0,1703750,1,4,15,80.88,66.2,68.5
倪蓉,1,1703751,0,4,15,83.92,51.8,17.3
高娴弘,1,1703752,0,4,15,85.05,83,68.6
凌媛时,1,1703753,1,4,15,77.1,21.4,34.2
葛颖雅,1,1703754,1,4,15,79.09,73.1,67.1
罗依,1,1703755,0,4,15,87.08,45.7,58.1
陈韵,1,1703756,1,4,15,73.79,24,12.4
蓝聪晶,1,1703757,1,4,15,87.49,57.3,35.7
祝雨云,0,1703758,0,4,15,74.96,21.6,38.9
伏雁冰,1,1703759,0,4,15,76.35,57.1,44.2
柳云,1,1703760,1,4,15,84.24,74.4,49.9
殷雪淑,1,1703761,1,4,15,71.4,44,36.6
郝憧园,1,1703762,1,4,15,70.58,71.9,57.5
华晨娟,1,1703763,1,4,16,83.49,62.8,62.1
毕树环,1,1703764,0,4,16,73.01,63.2,34
杨倩,1,1703765,0,4,16,82.79,65.9,40.8
冯镇玲,1,1703766,1,4,16,74.77,61.5,37.3
范园弘,1,1703767,0,4,16,86.15,51,29.4
章芝彤,1,1703768,0,4,16,88.51,89.1,80.2
舒柔茜,1,1703769,0,4,16,83.14,16,11.3
廉翰奕,1,1703770,1,4,16,79.23,51.8,45.6
贾全洁,1,1703771,1,4,16,82.54,35.2,40
卢晗和,1,1703772,0,4,16,80.63,41.3,45.8
任莲,1,1703773,1,4,16,72.39,84.6,82.4
柳文,1,1703774,0,4,16,73.27,42,44
马萍,1,1703775,0,4,16,80.17,85.4,76.6
姜蓉黛,1,1703776,1,4,16,83.22,44.3,66.7
郑元婷,1,1703777,0,4,16,86.83,44.1,2.3
元岚,1,1703778,0,4,16,75.87,65.4,44.7
金泓荷,1,1703779,1,4,16,77.94,75.3,85.1
麻寒怡,1,1703780,0,4,16,81.31,23.8,31.6
郭钧,1,1703781,0,4,16,70.14,24.8,22.9
史璧,1,1703782,0,4,16,74.25,26.7,20.9
危姣苑,1,1703783,0,4,16,70.64,62.3,58.2
杜辰蓉,1,1703784,1,4,16,70.58,33.2,47.8
屈固,0,1703785,1,4,16,89.44,51.1,59.4
凌伦,1,1703786,1,4,16,79.57,55.1,64.2
傅妤奇,1,1703787,0,4,16,89.69,69.7,51.9
柯珊,1,1703788,0,4,16,76.91,64.7,76.6
水枝凡,1,1703789,0,4,16,70.96,49.7,39
倪妤纯,1,1703790,0,4,16,80.56,80.6,49
常晴,1,1703791,0,4,16,74.22,14.7,69.1
蒋栋婕,1,1703792,0,4,16,81.27,27.1,26.6
和晨士,1,1703793,0,4,16,71.24,82.8,103.2
路家佳,1,1703794,1,4,16,71.15,59.3,46.4
俞琳,1,1703795,0,4,16,83.7,27,19.8
奚纨泓,0,1703796,1,4,16,86.12,47.2,13.4
殷君琬,1,1703797,1,4,16,82.25,45.5,56.9
谢媛露,1,1703798,1,4,16,72.14,84.9,68.1
霍菲妍,1,1703799,1,4,16,77.95,37.9,46.1
支思莹,1,1703800,0,4,16,80.55,60,51.1
柏文晶,1,1703801,0,4,16,80.47,85.9,89.6
强秋,0,1703802,1,4,16,79.41,79.8,40.8
薛静珍,1,1703803,1,4,16,78.3,48,16.3
魏妹爱,1,1703804,1,4,16,70.03,41.1,64.9
褚树瑶,1,1703805,1,4,16,86.07,64.3,44.2
余雪,1,1703806,1,4,16,79.76,26.5,69.4
姜凡怡,1,1703807,0,4,16,82.32,35.3,69.9
阮彤影,1,1703808,1,4,16,82.72,40.3,51.1
锺瑞,1,1703809,0,4,16,79.2,14.6,30.1
葛环,1,1703810,0,4,16,70.27,34.7,65.9
尤克翰,1,1703811,0,4,16,85.6,17.3,22.6
柯憧真,1,1703812,1,4,16,89.02,27.7,55.1
云佳镇,1,1703813,1,4,16,72.82,44.2,43.7
闵霞,0,1703814,1,4,16,88.6,101,74.9
马柔航,1,1703815,0,4,16,85.34,64.2,47.8
袁雪,1,1703816,1,4,16,76.55,42.9,32.3
林萱荷,1,1703817,0,4,16,71.42,88.5,63.3
谈固翰,1,1703818,0,4,17,76.25,28.3,33.7
元瑗娟,1,1703819,0,4,17,71.56,35.1,34.4
李倩珍,1,1703820,1,4,17,88.48,7.7,18.3
沈荣爱,1,1703821,0,4,17,89.74,51.4,40.9
孔钧悦,1,1703822,1,4,17,81.56,51.2,29
顾珍晗,1,1703823,1,4,17,78.21,66.6,60.2
田璐娅,1,1703824,0,4,17,87.72,52.6,37.8
伏贞漩,1,1703825,0,4,17,71.82,61.4,53.6
舒妤文,1,1703826,1,4,17,78.31,51.9,59.4
薛佩,1,1703827,1,4,17,82.24,52.5,17.7
俞滢泓,1,1703828,0,4,17,87.79,45.7,48
柏之勤,1,1703829,1,4,17,86.25,72.8,82.1
苗泓若,1,1703830,1,4,17,85.35,32.2,41.8
喻克,1,1703831,0,4,17,80.09,66.4,75.7
鲁芸,1,1703832,0,4,17,87.17,56.6,13.3
路憧慧,1,1703833,0,4,17,86.1,49.5,56.6
骆雪,1,1703834,0,4,17,77.86,59.8,41.3
任秋纨,1,1703835,0,4,17,84.4,52.4,46.1
钱秋凡,1,1703836,0,4,17,74.34,67.2,74.2
谈君,0,1703837,0,4,17,77.96,52.3,50.3
鲍瑞宁,1,1703838,1,4,17,81.27,40.8,32
袁珍,1,1703839,0,4,17,77.24,48.5,30.6
童欢云,1,1703840,1,4,17,73.02,50.7,10.7
昌蓓,1,1703841,1,4,17,89.27,42.6,38
平蕊,1,1703842,0,4,17,71.83,66.9,74.6
霍筠君,0,1703843,0,4,17,76.88,75.8,68.1
伏行媛,1,1703844,1,4,17,75.16,61.5,89.5
戴全,1,1703845,0,4,17,71.85,75.9,13.2
宋思淇,1,1703846,0,4,17,87.96,46,45.6
毕启镇,1,1703847,1,4,17,78.43,57.4,44.4
齐姣,1,1703848,1,4,17,81.04,55.6,30.4
邹丽斌,1,1703849,0,4,17,87.61,70.3,36.2
邱玲树,1,1703850,0,4,17,76.12,66.3,51.9
周文琴,1,1703851,1,4,17,78,70.1,77.9
贝飘,1,1703852,0,4,17,77.09,55.8,56.7
凌莎,1,1703853,0,4,17,85.45,53.3,39.1
凤亨炎,1,1703854,1,4,17,82.56,37.3,35.5
陶锦,1,1703855,0,4,17,83.9,61.1,38
毕泽,1,1703856,1,4,17,77.9,47.4,30.4
娄风雁,1,1703857,1,4,17,83.25,67.7,59.9
倪莹辰,1,1703858,1,4,17,80.85,47.5,44.9
阮娅巧,1,1703859,0,4,17,71.83,62.6,56.3
史琪泰,1,1703860,1,4,17,86.56,58.8,41.2
奚乐瑶,1,1703861,1,4,17,85.01,85.5,56.6
昌雁依,1,1703862,1,4,17,83.57,62.5,36.6
毕佩昭,1,1703863,0,4,17,83.56,65.6,62.5
徐妤妤,0,1703864,0,4,17,78.75,46.7,30.1
方茜克,1,1703865,0,4,17,75.08,41.1,8
任飘婵,0,1703866,1,4,17,87.85,69.9,62.3
齐环希,1,1703867,1,4,17,73.77,60.1,44.3
顾纯泽,1,1703868,1,4,17,87.49,59.6,47.5
章沫依,0,1703869,0,4,17,82.31,67.4,15.7
蒋爽菁,1,1703870,1,4,17,79.26,53.7,38.9
骆枝,1,1703871,1,4,17,75.21,40.6,66.1
昌固琛,1,1703872,0,4,17,83.22,31.9,65.6
奚钧,1,1703873,0,4,17,80.71,60,22.9
毛勤,1,1703874,1,4,17,87.66,47.8,28.3
熊铭鸣,1,1703875,1,4,17,76.38,63.6,64
张姣淇,1,1703876,0,4,18,80.46,63.2,66.2
倪雪钧,1,1703877,0,4,18,74.13,46.4,35.1
纪芝荷,1,1703878,0,4,18,88.45,54.6,48
阮德,1,1703879,1,4,18,72.25,59.7,54.4
傅瑶娅,1,1703880,0,4,18,81.19,62.5,77.9
曹全婷,1,1703881,1,4,18,87.17,44.5,29.9
吴梦希,0,1703882,0,4,18,87.29,82,55.1
严蓉,1,1703883,1,4,18,85.69,53.5,41.7
徐惠,1,1703884,1,4,18,85.35,39.3,39.8
纪咏月,1,1703885,1,4,18,70.61,68.5,39.3
葛琛鸣,1,1703886,0,4,18,84.93,43.2,51.9
苏枫,1,1703887,1,4,18,87.47,47.8,20.6
史勤渊,1,1703888,1,4,18,83.92,94.9,70.8
金琳士,1,1703889,1,4,18,85.48,76.7,77.7
倪爱娟,1,1703890,0,4,18,84.97,56.3,54.4
尹菁辰,1,1703891,0,4,18,88.6,73.8,86.3
钱媛凡,1,1703892,0,4,18,77.75,51.1,39
莫盛吉,1,1703893,0,4,18,80.45,56.9,35.2
任翔兰,1,1703894,0,4,18,77.82,57.6,59
汤竹,1,1703895,1,4,18,86.65,88.2,75.7
常柏珠,1,1703896,0,4,18,77.87,89.9,74.4
邹固,1,1703897,1,4,18,79.89,61.4,63.9
朱莹,1,1703898,0,4,18,72.12,67.9,55
张影,1,1703899,0,4,18,72.86,79.3,67
邱腾昭,1,1703900,0,4,18,85.85,53.6,58.4
董瑛瑶,1,1703901,1,4,18,79.16,48.3,68.7
吴翔,1,1703902,0,4,18,80.2,61.1,43.4
罗莎钧,1,1703903,0,4,18,82.83,44.8,33.6
祁秋清,1,1703904,0,4,18,79.87,42.4,44.3
刁素,1,1703905,0,4,18,84.33,44,51
柏盛弘,1,1703906,1,4,18,84.7,57.2,65.3
史云云,1,1703907,1,4,18,78.4,64.8,58.6
魏泓依,1,1703908,1,4,18,87.91,53.8,34.7
黄希,1,1703909,0,4,18,71.9,76.7,54.2
韦琴娅,1,1703910,1,4,18,73.28,79.8,81.9
常茜铎,1,1703911,0,4,18,85.17,76.4,67.6
麻影,1,1703912,0,4,18,86.9,53.3,41.6
柏吉,1,1703913,1,4,18,86,74.1,49.5
章菁怡,1,1703914,0,4,18,86.71,66.7,57.6
贺婷巧,1,1703915,0,4,18,75.57,46.5,27.7
张荷和,1,1703916,1,4,18,87.96,53.8,40.1
孙依渊,1,1703917,1,4,18,70.69,75.1,62.6
何玲,1,1703918,1,4,18,86.13,83.1,41.3
尤琴莎,1,1703919,1,4,18,79.85,54.7,32.8
殷澜枝,1,1703920,1,4,18,74.37,44.6,50.3
凌媛锦,1,1703921,0,4,18,74.41,93.9,94.8
穆晨,1,1703922,1,4,18,78.42,53.2,40.4
尤嘉晨,1,1703923,0,4,18,78.81,72.7,66.6
鲍丹渊,1,1703924,0,4,18,75.48,48.3,23.5
尹冠婉,1,1703925,1,4,18,71.31,64.3,34.7
费娟,0,1703926,0,4,18,80,71.1,64
禹固静,1,1703927,0,4,18,81.12,55.8,28.4
汤慧腾,1,1703928,0,4,18,73.18,43.2,22.7
沈淑妍,1,1703929,1,4,18,80.39,47.9,14.8
项惠策,1,1703930,0,4,18,74.05,58.2,38.9
郭渊,1,1703931,0,4,18,79.01,69.8,48.2
陈盛,1,1703932,1,4,18,75.71,69.6,61.3
蔡雪,1,1703933,1,4,18,78.23,54.4,50
陶璐洁,1,1703934,0,4,18,83.9,56.2,47.4
和先晗,1,1703935,1,4,18,71.76,63.5,46
郎婵,1,1703936,1,4,19,80.38,57.3,35.7
何泽斌,1,1703937,1,4,19,84.51,77.8,53.1
倪希,1,1703938,0,4,19,72.79,86.5,79
金荣雄,1,1703939,1,4,19,81.89,84.8,68.4
罗荷,1,1703940,0,4,19,81.15,98.5,88.5
孙茜雪,1,1703941,1,4,19,78.53,86.9,74
严莉,1,1703942,1,4,19,87.57,56.8,15.2
施憧,1,1703943,1,4,19,84.76,61.1,41.3
花柏云,1,1703944,1,4,19,75.07,25.5,47.4
董时涵,1,1703945,1,4,19,82.8,48.1,75.7
杜影,1,1703946,1,4,19,86.08,80.4,64.6
张飘瑞,1,1703947,0,4,19,80.32,55.4,73
蓝文丽,0,1703948,0,4,19,79.3,94.7,69.7
郎雪,1,1703949,1,4,19,80.55,42.9,27.5
曹亮钧,1,1703950,1,4,19,84.86,56.4,53.1
苏轮,1,1703951,0,4,19,78.65,73.4,93.5
滕琴,1,1703952,1,4,19,72.28,45,44.7
郝勤枫,1,1703953,0,4,19,89.68,55.9,44.4
项元贞,1,1703954,1,4,19,86.37,66.7,79.4
葛泰怡,1,1703955,1,4,19,78.9,64.9,73.7
卞艳莎,1,1703956,1,4,19,86.12,60,63.1
孙凡玲,1,1703957,1,4,19,87.18,53.2,59.4
危悦悦,1,1703958,0,4,19,78.3,46.4,23.6
莫亨,1,1703959,0,4,19,84.49,83.6,73.7
水婷辰,1,1703960,0,4,19,73.24,74.7,77.8
沈美函,1,1703961,0,4,19,79.47,63.2,38.6
黄婷,1,1703962,0,4,19,74.44,81,61
刁丹,1,1703963,1,4,19,75.19,56.7,67.4
张言娴,1,1703964,0,4,19,70.13,50,49.4
廉希,1,1703965,1,4,19,89.49,43.6,42.2
郭丽怡,1,1703966,0,4,19,88.86,31,6.8
昌英华,1,1703967,0,4,19,84.44,60.1,21.2
昌茜栋,1,1703968,1,4,19,76.02,28.9,33.2
卜娅娟,1,1703969,1,4,19,77.57,55.1,51.1
穆芝珍,1,1703970,1,4,19,74.78,89.1,59.2
奚姣,1,1703971,1,4,19,70.22,24,27.4
胡腾,1,1703972,0,4,19,74.19,60.8,40.4
邬淇钊,1,1703973,1,4,19,84.33,75.3,37
毕漩若,1,1703974,1,4,19,83.2,51,18.6
臧慧晨,1,1703975,0,4,19,82.88,56,23.6
舒莲朋,1,1703976,0,4,19,85.79,92,100.2
吕雄,1,1703977,0,4,19,70.96,50.8,19.4
徐以,1,1703978,0,4,19,72.25,57.5,50.4
何树伦,1,1703979,0,4,19,80.72,81.8,79
史媛清,1,1703980,0,4,19,85.64,81.4,70.3
冯娟馨,1,1703981,0,4,19,78.14,44.4,11.4
昝淳时,1,1703982,1,4,19,85.26,75.4,48.1
贾芸建,1,1703983,1,4,19,89.33,90.1,64.2
蔡媛思,1,1703984,1,4,19,85.07,74.5,88.5
汪若慧,1,1703985,1,4,19,80.34,58.1,44.8
盛柔舒,1,1703986,1,4,19,80.63,59.4,52.3
麻雁园,1,1703987,1,4,19,78.2,72.8,57.8
凌凡,1,1703988,0,4,19,81.83,56.8,52.2
凌君,1,1703989,1,4,19,77.64,51.7,14.3
项宜,1,1703990,0,4,19,78.63,64.6,77.2
孙荔珍,1,1703991,1,4,19,78.76,57,35.3
樊月树,1,1703992,0,4,19,72.64,29.6,34.6
颜莹琛,1,1703993,0,4,19,75.59,57.8,35.4
卫瑛琛,1,1703994,1,4,19,84.22,49.6,41.8
尤叶,1,1703995,1,4,19,84.81,62.3,26.6
莫夕,1,1703996,1,4,19,86.2,40.1,52.1
周芸,1,1703997,0,4,19,84.23,22.7,35.7
祝玲铎,1,1703998,1,4,19,83.21,42,17.2
康飘建,1,1703999,0,4,19,84.13,58.4,85.1
顾菁渊,1,1704000,0,4,19,87.07,46,67.4
强伯雅,1,1604001,1,5,1,74.7,71.3,78.2
唐妍,1,1604002,1,5,1,71.74,70.4,95.1
贺和,1,1604003,0,5,1,88.1,53.7,54.7
伍盛钧,1,1604004,1,5,1,87.4,54.4,64.6
管莉,1,1604005,1,5,1,76.84,45.1,39.1
施秋,1,1604006,1,5,1,80.3,64.5,74.5
雷蓓,1,1604007,0,5,1,78.13,37.4,46.3
樊琪媛,1,1604008,0,5,1,79.2,53,56.2
夏晨茜,1,1604009,0,5,1,84.54,56.7,83
宋滢月,1,1604010,1,5,1,84.5,65.5,78.8
支怡宜,1,1604011,1,5,1,80.8,34.7,57.6
舒月憧,1,1604012,0,5,1,81.73,53.7,54.3
汪全姣,1,1604013,0,5,1,82.6,45.6,84.7
余和,1,1604014,1,5,1,80.77,38.4,47.2
于莉雪,1,1604015,0,5,1,73.18,50.2,73
祝欢琳,1,1604016,1,5,1,82.14,52,48.5
鲁黛依,1,1604017,0,5,1,71.39,49.4,47.4
尹琦,1,1604018,1,5,1,84.69,69.1,77.4
祝婵怡,1,1604019,0,5,1,80.8,38.3,25.7
梁洁慧,1,1604020,1,5,1,89.1,51.3,72
卫沫,1,1604021,1,5,1,73.28,40.3,50.3
姚宏宜,1,1604022,1,5,1,84.78,84.1,65.5
邱锦,1,1604023,0,5,1,71.83,55.2,58.4
樊云依,1,1604024,1,5,1,76.9,75.9,83.8
常炎漩,1,1604025,0,5,1,83.45,74.5,99.9
秦致,1,1604026,0,5,1,87.99,72,76.3
庞固蓓,0,1604027,0,5,1,78.86,49.5,43.8
强若珊,1,1604028,0,5,1,75.76,80.7,89.5
支叶英,1,1604029,0,5,1,79.17,39.7,56.5
郎淇,1,1604030,1,5,1,71.23,59.7,103
郝荣园,1,1604031,1,5,1,76.7,59.9,40.1
郭晨融,1,1604032,0,5,1,82.39,56.1,63.2
梅宏,1,1604033,0,5,1,80.02,56.2,76.2
韩瑶凡,1,1604034,1,5,1,88.41,53.5,45.3
严眉晶,1,1604035,1,5,1,71.47,93.7,91.3
谈琰,1,1604036,0,5,1,76.36,66.6,83.3
郭旭,1,1604037,1,5,1,75.73,66.2,73.6
王晴,1,1604038,1,5,1,79.98,46.8,66.6
路奇,1,1604039,0,5,1,72.73,62.2,68.2
李莉克,1,1604040,1,5,1,88.34,66,35.4
刁瑶维,1,1604041,0,5,1,74.74,47.4,78.1
莫贞叶,1,1604042,0,5,1,78.73,43.4,34.3
毛一,1,1604043,0,5,1,70.57,35.5,38.8
袁怡悦,0,1604044,0,5,1,86.92,31.7,64.6
徐咏,1,1604045,1,5,1,84.44,64.4,89
伏梦渊,1,1604046,0,5,1,81.51,48.3,33.5
屈娜淇,1,1604047,1,5,1,87.11,44.8,73.3
危欢娅,1,1604048,1,5,1,88.85,92.1,70.9
胡蓉,1,1604049,0,5,1,72.24,44.5,63.2
云媛枝,1,1604050,0,5,1,76.01,80.6,96.6
尹婷宜,1,1604051,0,5,1,73.21,39.9,40.9
任铎琛,1,1604052,1,5,1,88.28,40.9,50.5
卜姣,1,1604053,1,5,1,87.96,55.3,65.5
韦爽,1,1604054,1,5,1,73.9,61.4,67.4
祁琳佳,0,1604055,0,5,1,88.69,55.6,72.5
秦卿悦,1,1604056,1,5,1,75.01,61.1,45.4
祝姣,1,1604057,0,5,2,83.02,57.1,70.7
卢飘君,1,1604058,0,5,2,76.58,35.3,43.4
贾言巧,1,1604059,0,5,2,73.36,28.8,54.7
顾柔淳,1,1604060,1,5,2,89.59,75.5,76.8
庞薇,1,1604061,0,5,2,71.13,67,86.2
韦琪,1,1604062,0,5,2,79.09,43.5,86.5
谈依彤,1,1604063,1,5,2,85.91,61.1,53.4
蓝航美,1,1604064,1,5,2,81.33,54.2,60.9
谢琴澜,1,1604065,0,5,2,86.93,40.2,17.4
茅憧函,1,1604066,1,5,2,76.77,82.7,89.6
卫以淇,1,1604067,0,5,2,72.17,61.5,37.6
唐雨琳,1,1604068,0,5,2,71.8,46.3,57.1
康凤妍,1,1604069,1,5,2,77.11,62.5,73.9
许娟萱,1,1604070,0,5,2,77.04,71.4,67.9
蔡枝媛,1,1604071,1,5,2,75.85,62.6,62.8
范丽,1,1604072,0,5,2,85.44,30.2,34.9
凌莉,1,1604073,1,5,2,74.75,85.5,80.8
罗泽贞,1,1604074,0,5,2,74.24,68.4,21.4
时叶,1,1604075,0,5,2,83.29,21.4,13.7
俞瑶,1,1604076,0,5,2,72.35,73.2,79.4
梅雪,1,1604077,0,5,2,86.61,31.8,76.3
孟文,1,1604078,1,5,2,86.81,52.2,52.3
和素启,1,1604079,0,5,2,73.12,60.2,56.4
茅可乐,1,1604080,1,5,2,85.44,36.3,25
徐华,1,1604081,1,5,2,73.01,38,32.1
鲁欣佳,1,1604082,1,5,2,73.14,30.9,63.8
于皑妹,1,1604083,1,5,2,87.24,33,62.8
贺婕,1,1604084,1,5,2,77.57,72.2,76.4
沈亨玲,1,1604085,0,5,2,89.87,57.3,55.8
高琰倩,1,1604086,0,5,2,81.1,45.6,71.1
云艳真,1,1604087,1,5,2,76.73,45,46.2
凌建,1,1604088,1,5,2,73.79,65,92.6
赵以,1,1604089,1,5,2,88.21,51.2,40.5
华霄以,1,1604090,1,5,2,84.85,51.3,80
戚芝贞,1,1604091,1,5,2,75.76,68.7,14.2
张爱芝,1,1604092,1,5,2,83.76,88.9,73.7
皮怡,1,1604093,1,5,2,80.37,30.2,37.2
王菲薇,1,1604094,0,5,2,80.38,46.2,32
秦晶蓉,1,1604095,0,5,2,76.7,50.6,51.7
席佳瑶,1,1604096,1,5,2,72.95,64.2,60.2
范雪宜,1,1604097,1,5,2,71.81,46.8,53.8
秦沫影,1,1604098,1,5,2,76.98,33.5,10.4
宏,1,1604099,1,5,2,82.99,57.3,50.2
田以,1,1604100,0,5,2,75.78,26,29.6
童琰舒,1,1604101,1,5,2,75.74,28.5,61.2
柳婵建,1,1604102,1,5,2,74.52,31.7,20.1
时妍瑞,1,1604103,0,5,2,71.33,52.9,41.4
杨凤霭,0,1604104,1,5,2,80.63,52.1,35.9
卞皑怡,1,1604105,1,5,3,86.63,35.4,9.9
骆雨玉,1,1604106,0,5,3,86.04,28.7,9.4
尤莉浩,1,1604107,1,5,3,72.83,33.8,39.3
狄婉,1,1604108,1,5,3,88.89,23.8,42.3
杨雁倩,1,1604109,1,5,3,84.41,51.9,63.1
锺菁珊,1,1604110,0,5,3,73.83,55.9,43.3
筠姣,1,1604111,1,5,3,82.63,26,12.6
昝吉铎,1,1604112,1,5,3,73.18,72.7,53.9
郭珠,1,1604113,1,5,3,84.83,40.5,16.7
纪芳贞,1,1604114,0,5,3,82.05,97.7,79.7
萧乐娅,1,1604115,1,5,3,70.45,63.6,56.2
陈琪,1,1604116,0,5,3,71.54,49.2,51.3
廉雁,1,1604117,1,5,3,77.46,70.6,73.7
汤树彤,1,1604118,1,5,3,87.63,62.1,43.6
鲁翰,1,1604119,1,5,3,85.07,58.2,51
毛风婕,1,1604120,0,5,3,79.51,46.3,36.1
贺青,1,1604121,0,5,3,79.3,37.9,36.5
明雁芸,1,1604122,0,5,3,83.21,82.3,66.3
平欢菁,1,1604123,1,5,3,73.91,40.6,63.5
戚苑璐,1,1604124,1,5,3,84.82,70.9,56.2
曹黛铎,1,1604125,0,5,3,87.82,52.3,47.8
刁菁莹,1,1604126,0,5,3,86.34,63.9,56.3
鲍馨,1,1604127,1,5,3,89.8,52.4,55.2
戴霄,1,1604128,0,5,3,78.75,36.4,56.2
卢洁璐,1,1604129,1,5,3,73.57,56.3,61.1
柯斌媛,1,1604130,0,5,3,74.6,86.8,84.8
颜奕克,1,1604131,1,5,3,75.04,75.7,91.6
穆弘,0,1604132,0,5,3,73.96,66.2,68.5
郎梦珍,1,1604133,0,5,3,88.71,51.8,17.3
曹育蓓,1,1604134,0,5,3,86.68,83,68.6
毛竹月,1,1604135,0,5,3,89.71,21.4,34.2
锺琴育,1,1604136,0,5,3,75.3,73.1,67.1
陶锦,1,1604137,1,5,3,80.9,45.7,58.1
酆琴文,1,1604138,1,5,3,86.19,24,12.4
莫晨,1,1604139,1,5,3,89.02,57.3,35.7
路行,0,1604140,1,5,3,72.34,21.6,38.9
万英媛,1,1604141,0,5,3,83.41,57.1,44.2
邬时,1,1604142,1,5,3,76.65,74.4,49.9
邬珍翰,1,1604143,1,5,3,81.56,44,36.6
何真翰,1,1604144,0,5,3,81.19,71.9,57.5
茅琴,1,1604145,1,5,3,82.69,62.8,62.1
宋行蓓,1,1604146,0,5,3,87.42,63.2,34
马月,1,1604147,1,5,3,81.04,65.9,40.8
麻亮翔,1,1604148,1,5,3,85.15,61.5,37.3
麻钧素,1,1604149,1,5,3,74.88,51,29.4
夏美朗,1,1604150,1,5,3,86.25,89.1,80.2
乐建瑶,1,1604151,1,5,3,89.94,16,11.3
曹瑞镇,1,1604152,0,5,3,74.02,51.8,45.6
项和琛,1,1604153,0,5,3,71.74,35.2,40
沈吉毓,1,1604154,1,5,3,84.45,41.3,45.8
岑宜,1,1604155,0,5,3,80.76,84.6,82.4
管瑗,1,1604156,0,5,3,82.14,42,44
元翔铎,1,1604157,1,5,3,76.16,85.4,76.6
齐勤楠,1,1604158,0,5,4,72.3,44.3,66.7
姜茗,1,1604159,0,5,4,87.97,44.1,2.3
舒和,1,1604160,0,5,4,87.32,65.4,44.7
贝钧影,1,1604161,0,5,4,89.65,75.3,85.1
邵爱,1,1604162,0,5,4,85.06,23.8,31.6
潘薇萍,1,1604163,1,5,4,79.65,24.8,22.9
赵佩,1,1604164,1,5,4,81.61,26.7,20.9
董固欢,1,1604165,1,5,4,75.71,62.3,58.2
姜栋谦,1,1604166,1,5,4,71.86,33.2,47.8
路月玉,0,1604167,0,5,4,70.55,51.1,59.4
俞琛,1,1604168,1,5,4,79.44,55.1,64.2
锺玉以,1,1604169,0,5,4,80.55,69.7,51.9
屈影媛,1,1604170,1,5,4,71.61,64.7,76.6
娄丽铭,1,1604171,1,5,4,73.84,49.7,39
姜晓莉,1,1604172,0,5,4,75.69,80.6,49
庞丽瑶,1,1604173,1,5,4,76.94,14.7,69.1
喻言巧,1,1604174,1,5,4,84.59,27.1,26.6
花琬凡,1,1604175,0,5,4,70.31,82.8,103.2
林青希,1,1604176,1,5,4,89.52,59.3,46.4
谢淑佳,1,1604177,0,5,4,81.55,27,19.8
席玉苑,0,1604178,1,5,4,75.93,47.2,13.4
杜洁芝,1,1604179,0,5,4,84.28,45.5,56.9
戴青环,1,1604180,1,5,4,72.09,84.9,68.1
殷珠士,1,1604181,0,5,4,78.52,37.9,46.1
高艳建,1,1604182,0,5,4,79.73,60,51.1
凌全宜,1,1604183,1,5,4,89.36,85.9,89.6
管筠秋,0,1604184,1,5,4,80.92,79.8,40.8
岑一,1,1604185,1,5,4,78.43,48,16.3
华真育,1,1604186,0,5,4,86.38,41.1,64.9
贺妍宜,1,1604187,1,5,4,71.41,64.3,44.2
苏弘嫣,1,1604188,0,5,4,88.17,26.5,69.4
皮菲,1,1604189,0,5,4,71.08,35.3,69.9
俞克青,1,1604190,0,5,4,73.11,40.3,51.1
罗晨仪,1,1604191,1,5,4,85.83,14.6,30.1
云蓉芸,1,1604192,0,5,4,86.97,34.7,65.9
施素,1,1604193,1,5,4,76.93,17.3,22.6
成芸允,1,1604194,1,5,4,74.05,27.7,55.1
乐婕怡,1,1604195,0,5,4,82.05,44.2,43.7
孔澜萱,0,1604196,1,5,4,71.24,101,74.9
尹菲毓,1,1604197,1,5,4,79.1,64.2,47.8
冯莎晗,1,1604198,1,5,4,83.66,42.9,32.3
熊奇丹,1,1604199,1,5,4,76.93,88.5,63.3
陶琛钧,1,1604200,0,5,4,83.19,28.3,33.7
危子,1,1604201,0,5,5,85.6,35.1,34.4
禹亚,1,1604202,0,5,5,70.65,7.7,18.3
湛亮,1,1604203,0,5,5,81.42,51.4,40.9
庞真,1,1604204,0,5,5,82.31,51.2,29
霍灵,1,1604205,1,5,5,75.64,66.6,60.2
冯苑,1,1604206,1,5,5,77.31,52.6,37.8
何倩文,1,1604207,1,5,5,87.46,61.4,53.6
贺梁丽,1,1604208,0,5,5,79.23,51.9,59.4
雷可瑛,1,1604209,1,5,5,78.84,52.5,17.7
倪婷,1,1604210,1,5,5,84.6,45.7,48
凌蓉,1,1604211,0,5,5,78.86,72.8,82.1
韦馨璧,1,1604212,0,5,5,71.52,32.2,41.8
童洁霄,1,1604213,1,5,5,80.54,66.4,75.7
伏凝晴,1,1604214,0,5,5,85.22,56.6,13.3
纪晓炎,1,1604215,0,5,5,82.83,49.5,56.6
吕玲娅,1,1604216,0,5,5,79.07,59.8,41.3
郑园铎,1,1604217,0,5,5,73.52,52.4,46.1
禹源依,1,1604218,0,5,5,78.73,67.2,74.2
华娟,0,1604219,0,5,5,72.01,52.3,50.3
冯泰,1,1604220,1,5,5,82.01,40.8,32
董婵爽,1,1604221,1,5,5,88.77,48.5,30.6
